temperature,humidity,gas,motion,flame,label
55.29367234242878,55.20688598889844,1112,0,1,MODERATE
49.91614878612306,45.06910996155629,1152,0,1,MODERATE
45.00885562874416,57.53457741604838,937,0,1,MODERATE
52.95673251004314,57.98827561640124,998,0,1,MODERATE
54.893503791825665,47.818006195315704,826,0,1,MODERATE
52.434481328046864,44.811454655737,1128,0,1,MODERATE
45.65235896683133,36.44257321039747,858,0,1,MODERATE
56.542451720766415,43.92802898251257,773,0,1,MODERATE
64.84884578749558,44.65807932691165,1192,0,1,MODERATE
52.17156923049746,51.4157768426969,613,0,1,MODERATE
63.04472806924476,56.9338903051315,903,0,1,MODERATE
47.03607365899074,47.64894769337329,540,0,1,MODERATE
45.778599266513346,35.90047045728566,900,0,1,MODERATE
47.96355856459891,51.988748178347706,1079,0,1,MODERATE
56.63244585978387,45.91535474421915,1160,0,1,MODERATE
55.33396770452536,53.96940634393313,902,0,1,MODERATE
47.87628700629627,45.752571913245,826,0,1,MODERATE
61.91699100919935,45.023544061826165,961,0,1,MODERATE
60.607310060137635,46.90839333252747,898,0,1,MODERATE
55.89011538098456,40.111522151367794,1052,0,1,MODERATE
50.91389348083209,49.84506202024039,1057,0,1,MODERATE
49.1415161842171,36.77895712933582,770,0,1,MODERATE
62.58993141456253,46.500059889519974,866,0,1,MODERATE
61.21757162015837,55.895648197762895,688,0,1,MODERATE
59.534984483363935,54.34765554426663,1035,0,1,MODERATE
58.09301373731909,38.78987687000249,932,0,1,MODERATE
55.78189105472018,42.06181065925009,778,0,1,MODERATE
63.620199417706,44.7955990820875,680,0,1,MODERATE
60.310935010317216,35.00029086888415,1199,0,1,MODERATE
55.450203621711765,36.365860500024304,1149,0,1,MODERATE
49.01120502145966,40.08945943865901,584,0,1,MODERATE
51.07885024510055,40.76041655293375,1190,0,1,MODERATE
46.03801887174618,39.77796773740007,537,0,1,MODERATE
59.634494731284256,51.015889820064665,668,0,1,MODERATE
61.9685075818105,45.56572992534023,805,0,1,MODERATE
62.92081599314438,55.45066872846732,611,0,1,MODERATE
61.335589330112725,39.54034919391506,881,0,1,MODERATE
51.739294514349126,59.988597967977356,1050,0,1,MODERATE
49.40976869378213,54.062072111888824,809,0,1,MODERATE
56.81275667989276,51.52535635618301,1070,0,1,MODERATE
53.28939431078687,53.845742514230466,531,0,1,MODERATE
48.34642608002121,54.51579293563893,1020,0,1,MODERATE
50.376934849056866,50.71085118547497,1004,0,1,MODERATE
52.23420509719161,58.73021567176281,610,0,1,MODERATE
59.288483281424845,53.97513206304828,601,0,1,MODERATE
60.61463706401802,52.71224243731993,1062,0,1,MODERATE
52.38561540431082,58.3231215642418,587,0,1,MODERATE
48.180500074805224,39.5048938532037,922,0,1,MODERATE
54.23432287626238,58.0248630274144,906,0,1,MODERATE
47.50250514283494,56.26179036902094,812,0,1,MODERATE
50.48143178684382,55.176772596667575,976,0,1,MODERATE
47.843408934077914,40.334833699392235,839,0,1,MODERATE
64.57050936778282,56.413430593698166,1074,0,1,MODERATE
60.29438282952558,51.77638209649786,608,0,1,MODERATE
63.94181334217038,47.40646882205904,973,0,1,MODERATE
48.26070673863182,54.655141306526446,627,0,1,MODERATE
63.13144421344326,35.40154662452515,542,0,1,MODERATE
61.779946554360215,35.28544958635184,769,0,1,MODERATE
61.86556181872805,37.43785814102244,814,0,1,MODERATE
55.02175760524394,52.65482957408396,667,0,1,MODERATE
46.033374433159224,47.6198899576132,782,0,1,MODERATE
54.645287225043845,37.962308969210014,739,0,1,MODERATE
61.00006963527363,48.81767689296363,1091,0,1,MODERATE
47.634300571581875,56.63239397272281,1159,0,1,MODERATE
58.54304824915347,50.62572965213015,1013,0,1,MODERATE
62.428280683817086,51.817574855222446,1018,0,1,MODERATE
51.2572632171026,58.38242746363319,1125,0,1,MODERATE
61.65660753576542,57.65217651203152,709,0,1,MODERATE
49.95020146280824,39.07037624192159,612,0,1,MODERATE
45.395913166945085,44.76705277464848,782,0,1,MODERATE
53.23310920913405,58.374860795969134,1016,0,1,MODERATE
59.65398101180561,45.11318463934674,617,0,1,MODERATE
49.94263109322784,43.896368981480286,549,0,1,MODERATE
53.65533759198525,52.13609708054754,696,0,1,MODERATE
46.4422218585887,40.135035211950736,1178,0,1,MODERATE
63.88897165388607,51.04335993246396,1193,0,1,MODERATE
59.66973492984208,37.90477391313615,714,0,1,MODERATE
53.3666772820456,53.77349495908295,903,0,1,MODERATE
50.55705552179425,41.90797771164634,860,0,1,MODERATE
64.60737481884371,36.687563667095546,1168,0,1,MODERATE
64.54208466103147,37.578034060201894,1069,0,1,MODERATE
47.266070094549285,45.09002505903978,581,0,1,MODERATE
59.091088560548904,45.56821592234831,1188,0,1,MODERATE
52.95224757105741,41.60690657896598,597,0,1,MODERATE
54.6607939511778,41.71334390169018,1135,0,1,MODERATE
55.992125370615135,52.24447123120303,653,0,1,MODERATE
57.0727440111875,36.924486676624156,1168,0,1,MODERATE
63.51044415703762,36.70835262114011,1052,0,1,MODERATE
46.84133972164951,49.97611467875954,1095,0,1,MODERATE
46.84190506465805,48.83447540316769,808,0,1,MODERATE
45.3022136842895,59.125384236361796,782,0,1,MODERATE
58.52052576105095,52.66574674696774,1059,0,1,MODERATE
56.671139346496375,48.143905488978376,558,0,1,MODERATE
56.95336565405406,56.652390840292284,564,0,1,MODERATE
47.341320828483376,46.22711862527367,578,0,1,MODERATE
49.26170017369616,58.47642739917968,747,0,1,MODERATE
56.75171742218804,52.52848986043684,524,0,1,MODERATE
46.00977888824816,50.68716429460699,800,0,1,MODERATE
56.65852113608526,41.327538479490215,663,0,1,MODERATE
63.79303022587017,40.5120923368326,572,0,1,MODERATE
61.796032133288534,39.71351514373128,761,0,1,MODERATE
64.54013908877887,37.54732752182342,869,0,1,MODERATE
59.856499498126325,43.176116103795444,1006,0,1,MODERATE
46.686026292227005,55.1797329697797,866,0,1,MODERATE
50.17423284310882,45.86008297516524,572,0,1,MODERATE
53.76769960061523,59.90655716312192,542,0,1,MODERATE
57.75376493791871,41.05055199952193,711,0,1,MODERATE
49.08049331477157,51.34985230849503,650,0,1,MODERATE
46.00037153642224,57.78803233313291,1074,0,1,MODERATE
52.11942064976789,35.39532990582405,798,0,1,MODERATE
49.95119540559773,36.563157393571146,560,0,1,MODERATE
53.49543060850106,40.38360953456382,660,0,1,MODERATE
58.4574333719616,37.02872946340598,803,0,1,MODERATE
51.66069743610797,57.1241077045147,1138,0,1,MODERATE
61.45967610083535,58.31776270331903,1088,0,1,MODERATE
60.735390067142546,44.93620392247729,1102,0,1,MODERATE
55.428980483337604,36.71146798333945,989,0,1,MODERATE
53.54991300713518,40.155435127103495,1118,0,1,MODERATE
55.76663886511427,41.721337859554836,1193,0,1,MODERATE
62.19647670782552,35.87519787017014,686,0,1,MODERATE
54.086908461353104,50.75618048640395,862,0,1,MODERATE
57.75908525369478,55.84107835359896,1179,0,1,MODERATE
53.85091029629491,51.23305811442204,1048,0,1,MODERATE
60.679747173787106,45.48474029167429,562,0,1,MODERATE
50.84766220824386,46.09798636265945,684,0,1,MODERATE
49.02197454885335,49.75581647877232,634,0,1,MODERATE
46.12352154694878,47.27739323457913,706,0,1,MODERATE
50.62076162762057,52.824000196470145,620,0,1,MODERATE
50.20473195970459,38.987306563533956,1144,0,1,MODERATE
60.730447647816945,58.563282688002914,741,0,1,MODERATE
62.633812236870156,55.353142139779045,1095,0,1,MODERATE
53.924024419550875,55.14611331544583,628,0,1,MODERATE
51.19613750644938,41.24892365994053,811,0,1,MODERATE
56.067603757314956,41.37205622287206,560,0,1,MODERATE
52.07578317472872,55.713889947652035,652,0,1,MODERATE
61.56233658012685,40.40150290611916,1066,0,1,MODERATE
64.05630034005011,43.16856355075102,676,0,1,MODERATE
55.112683068439175,58.52802031334184,596,0,1,MODERATE
51.372179255272144,57.58896108581326,505,0,1,MODERATE
56.067423794995435,47.5783118137885,1161,0,1,MODERATE
55.431987920227165,54.862140841212266,586,0,1,MODERATE
61.75816749703607,56.46910698373681,913,0,1,MODERATE
53.784212024994346,50.26366887538561,784,0,1,MODERATE
54.183784674651235,45.27734022201099,1171,0,1,MODERATE
58.87899181020313,40.73995401884922,544,0,1,MODERATE
48.30568980285915,35.04980338047676,949,0,1,MODERATE
55.63778158015028,54.73580485487978,1105,0,1,MODERATE
48.22725602110767,37.08885843776724,1137,0,1,MODERATE
48.314963539304415,57.27138837457866,1133,0,1,MODERATE
52.085426544344315,37.63363711203333,1173,0,1,MODERATE
55.3844914156041,50.193817077391316,705,0,1,MODERATE
48.33862141635003,41.093237063108546,626,0,1,MODERATE
49.68406741852668,40.48884808074505,911,0,1,MODERATE
56.438244077012016,59.65616679878504,636,0,1,MODERATE
53.31550207046644,45.72360833575361,518,0,1,MODERATE
58.57956986076084,45.2966185104374,948,0,1,MODERATE
49.073342755453695,43.18880412950331,640,0,1,MODERATE
62.41053932538769,50.785473030459414,738,0,1,MODERATE
47.307892843578344,50.140947233085285,816,0,1,MODERATE
51.74413151131504,38.571049120358296,781,0,1,MODERATE
55.2456951448697,37.857144249949485,804,0,1,MODERATE
58.57795450155681,54.324668032639664,602,0,1,MODERATE
53.38543322332044,35.453101026143244,1028,0,1,MODERATE
62.14617804721682,51.831160983863285,886,0,1,MODERATE
56.213565898778995,50.710661415364676,915,0,1,MODERATE
59.29282549817448,57.03908637351893,1167,0,1,MODERATE
58.94550838107714,53.8159573517959,592,0,1,MODERATE
61.42776725801389,56.08315419469708,998,0,1,MODERATE
47.54772832000678,42.13771950296279,698,0,1,MODERATE
54.0258822605851,39.58605491008586,928,0,1,MODERATE
54.68688852583017,35.33419208148489,1041,0,1,MODERATE
57.95548465900684,35.387708265664806,883,0,1,MODERATE
49.06945484995192,36.67434030063179,1033,0,1,MODERATE
54.585201798290754,39.54308233070391,791,0,1,MODERATE
61.958557675266974,48.63962956672869,548,0,1,MODERATE
46.48210845149734,44.38672321166251,1056,0,1,MODERATE
64.784355079155,40.78871089912622,720,0,1,MODERATE
56.18118569893204,43.029053815898834,502,0,1,MODERATE
52.01041068572324,44.31333184398877,558,0,1,MODERATE
59.132685269351924,44.362009999200424,1071,0,1,MODERATE
59.45475504477609,51.418237118040196,1118,0,1,MODERATE
63.58576804524119,44.480663429511225,561,0,1,MODERATE
61.84651009499868,44.33102890948085,1170,0,1,MODERATE
61.089892848636445,54.32023933225844,547,0,1,MODERATE
46.32926651552544,54.16287623831462,749,0,1,MODERATE
55.9606471332848,48.026829762709696,979,0,1,MODERATE
55.360161328092495,38.50811295483788,984,0,1,MODERATE
49.144845995377565,52.83089670208342,1070,0,1,MODERATE
48.397620121014704,39.87437999750723,719,0,1,MODERATE
52.81510304659274,38.966971842242124,899,0,1,MODERATE
60.174306423278416,49.92888264975755,1075,0,1,MODERATE
60.486053658891905,56.31462387345857,969,0,1,MODERATE
60.16534584112118,42.67261282986425,944,0,1,MODERATE
59.32794223916198,41.77356745790914,1019,0,1,MODERATE
56.77009870317978,39.63431947706279,736,0,1,MODERATE
49.29825274072792,45.621271071702175,1149,0,1,MODERATE
55.14119293477437,39.698009520383074,1092,0,1,MODERATE
56.69336180331649,38.34126453526295,870,0,1,MODERATE
61.43661893170719,51.48776921601926,868,0,1,MODERATE
50.438920788368975,52.30897306152645,738,0,1,MODERATE
57.73523434088654,53.7058207832974,560,0,1,MODERATE
51.490236003506844,41.737796557306815,655,0,1,MODERATE
54.262294276750225,41.96143865933932,1085,0,1,MODERATE
58.23937889587737,55.373493213513484,887,0,1,MODERATE
54.23045855177214,59.582641420461684,839,0,1,MODERATE
60.473251297913315,53.695964360301794,660,0,1,MODERATE
53.64692452806695,35.77872731983478,1074,0,1,MODERATE
50.280086999189315,45.38102430835101,1107,0,1,MODERATE
49.86793366437061,48.9334292393252,619,0,1,MODERATE
62.16240788502207,54.59430972543123,716,0,1,MODERATE
62.95838373915332,57.2029547233509,954,0,1,MODERATE
64.92315346997557,55.6353916030987,757,0,1,MODERATE
59.96009472742807,55.31784049732655,1049,0,1,MODERATE
46.898358736433394,59.972315300832264,798,0,1,MODERATE
63.67142166915296,55.03369979684521,1072,0,1,MODERATE
62.16046542014458,59.94070743505391,1174,0,1,MODERATE
56.42324597244722,42.60075681119999,958,0,1,MODERATE
52.20853654282972,54.593456276880914,1007,0,1,MODERATE
58.08684010985439,40.80045450772027,665,0,1,MODERATE
45.34299563830396,57.91508254106027,932,0,1,MODERATE
60.246052490019196,35.97345041719164,706,0,1,MODERATE
55.23271435790154,35.13365402135911,1014,0,1,MODERATE
57.492280962290636,56.6108311717091,637,0,1,MODERATE
52.81187215163564,36.733208259694116,1040,0,1,MODERATE
60.13460334137136,46.057345136278386,573,0,1,MODERATE
47.76870986658788,49.471004200889816,547,0,1,MODERATE
56.93703753775519,58.20455245284879,1121,0,1,MODERATE
52.42971887318868,50.46317646795464,690,0,1,MODERATE
49.23271797139722,59.890777737472085,1061,0,1,MODERATE
57.990178594148944,55.11035149193684,967,0,1,MODERATE
63.798635839396454,47.600094089908154,787,0,1,MODERATE
54.09528685105322,51.86965755418527,1066,0,1,MODERATE
62.27282842593232,37.75158210502788,574,0,1,MODERATE
48.34714064473562,47.50898615538902,924,0,1,MODERATE
57.88513447301623,59.356191353618904,681,0,1,MODERATE
50.5057642690372,38.90516421716555,563,0,1,MODERATE
61.205171733990625,45.345686633019895,1115,0,1,MODERATE
59.10278291141127,46.37929979334141,592,0,1,MODERATE
63.97488790299422,36.515122692872744,933,0,1,MODERATE
60.58205172791574,50.2424356288154,542,0,1,MODERATE
54.071579998456684,46.37181107007171,1031,0,1,MODERATE
64.21840293857649,48.39837697130295,683,0,1,MODERATE
64.07070195703018,57.04039099694994,937,0,1,MODERATE
56.66381608554195,49.82100451270276,649,0,1,MODERATE
59.05280411716458,36.663190205271384,1139,0,1,MODERATE
57.32628984465793,41.15715047026329,1018,0,1,MODERATE
55.03151399835897,59.4046743747021,654,0,1,MODERATE
59.748521715413546,42.162988723178074,1010,0,1,MODERATE
47.504411190336626,40.013824446131665,733,0,1,MODERATE
58.824236187730804,50.07598887633208,763,0,1,MODERATE
63.81546599379002,54.39778832018265,865,0,1,MODERATE
51.70558100156592,36.67541344378025,1130,0,1,MODERATE
52.919231774952095,51.73271522904698,849,0,1,MODERATE
51.12102927045576,48.796928410529645,597,0,1,MODERATE
46.42069778088004,40.26982753875072,775,0,1,MODERATE
46.10445041486057,58.55958635005692,1063,0,1,MODERATE
53.76913430501156,48.24703152721315,1137,0,1,MODERATE
48.32043647285722,37.860787965308965,735,0,1,MODERATE
50.56736963325313,54.95732993022966,609,0,1,MODERATE
57.61161883166184,40.49266975978501,1067,0,1,MODERATE
47.593579564484706,41.41157652541915,548,0,1,MODERATE
52.07393373161468,42.56197572919817,535,0,1,MODERATE
49.21013879330686,55.22559100729191,722,0,1,MODERATE
60.53606664279776,36.911998887482824,875,0,1,MODERATE
46.6547367123638,47.11344987700027,874,0,1,MODERATE
59.133510673554,50.43047014694752,689,0,1,MODERATE
47.742969763054866,49.517477113857126,923,0,1,MODERATE
51.072478762876806,42.79224571287604,611,0,1,MODERATE
48.48486803290759,56.88514062804586,564,0,1,MODERATE
54.191681144272465,42.661586701070505,938,0,1,MODERATE
46.13957453994737,45.46518187295825,588,0,1,MODERATE
56.485751501804216,51.68030842985453,898,0,1,MODERATE
48.98491908816628,36.12403603978878,1002,0,1,MODERATE
61.802161568784,59.73627827412641,892,0,1,MODERATE
63.80838414601494,35.39557929992052,581,0,1,MODERATE
54.41734712446353,51.4013755493926,927,0,1,MODERATE
58.74078301164961,51.45206461872976,726,0,1,MODERATE
60.99435827237439,38.080814392908124,686,0,1,MODERATE
60.24893917349737,38.150050696599855,728,0,1,MODERATE
55.20296760912647,53.40599525334583,687,0,1,MODERATE
54.792489241004894,51.11863121442046,631,0,1,MODERATE
64.40470688829754,58.308068955721936,1171,0,1,MODERATE
50.58831768352144,38.29133971983146,619,0,1,MODERATE
48.705407107666474,41.96607657787591,911,0,1,MODERATE
54.81530013424721,45.16391959520261,905,0,1,MODERATE
57.07701965080556,49.415350178242946,746,0,1,MODERATE
56.42520939874195,38.575028066643156,705,0,1,MODERATE
50.05596888031546,58.47237400103188,1198,0,1,MODERATE
51.749606513497966,53.23659424579159,848,0,1,MODERATE
60.91852774287005,39.378078503258834,844,0,1,MODERATE
45.50474691696528,41.316150765532164,1095,0,1,MODERATE
49.993379054804606,41.58118366295028,1024,0,1,MODERATE
57.46955661038593,50.00703651320092,775,0,1,MODERATE
52.53060575578597,40.8013934925289,980,0,1,MODERATE
56.086749486806895,39.98763287324021,557,0,1,MODERATE
49.741694170346804,58.71257358045487,778,0,1,MODERATE
50.82921826987588,40.18852340514259,973,0,1,MODERATE
60.71625290936746,49.74869707004522,728,0,1,MODERATE
54.32598825879637,54.01439106138206,771,0,1,MODERATE
57.30507306564828,54.01060779206179,1010,0,1,MODERATE
56.93821381093312,59.988942581260964,1107,0,1,MODERATE
52.51610031692172,52.70304587251563,837,0,1,MODERATE
48.414167266249606,35.761592157724,1160,0,1,MODERATE
45.90905000871592,51.16501109871655,966,0,1,MODERATE
57.30258281082399,57.76514293036054,863,0,1,MODERATE
55.025512892514584,36.25607524557455,1191,0,1,MODERATE
50.56941457855105,56.32454988326479,1148,0,1,MODERATE
61.78360789960597,39.01698961779613,597,0,1,MODERATE
49.31001517735102,43.40017647475272,639,0,1,MODERATE
59.49196573695258,37.78982499893119,571,0,1,MODERATE
63.44734969340206,52.39061630885145,606,0,1,MODERATE
61.02891552445907,44.80233942261432,638,0,1,MODERATE
56.3692979701588,51.28789208322231,980,0,1,MODERATE
49.73866649813297,51.934828247221816,923,0,1,MODERATE
63.58289434423375,44.68306294938285,1113,0,1,MODERATE
45.38310971102506,55.67146402431882,732,0,1,MODERATE
50.656022613409995,45.464557138287226,648,0,1,MODERATE
64.22984649148225,51.69669766752034,1167,0,1,MODERATE
56.945848407069384,51.33458746196702,683,0,1,MODERATE
51.35099400515177,56.202730875390756,618,0,1,MODERATE
56.992551369198424,47.65825773385669,717,0,1,MODERATE
63.2586200954938,43.49425605747109,768,0,1,MODERATE
45.205689918713844,52.90124933105361,604,0,1,MODERATE
51.93771952728771,45.891119761412746,582,0,1,MODERATE
51.237588715274505,43.49929659483121,1195,0,1,MODERATE
53.85596273087475,41.526213155871204,709,0,1,MODERATE
64.83392146744904,48.525072473191564,959,0,1,MODERATE
48.71466144010371,44.31272328883665,991,0,1,MODERATE
48.29769553130277,40.99973409674894,683,0,1,MODERATE
56.90425668253749,38.761806775149935,1153,0,1,MODERATE
53.97557607989229,57.83081701053641,1078,0,1,MODERATE
49.93317231610813,46.77400631086834,572,0,1,MODERATE
60.02354273908085,53.84670206774783,509,0,1,MODERATE
48.54385002022382,42.35666841592786,694,0,1,MODERATE
60.14096229397251,36.390138042011515,770,0,1,MODERATE
54.24782353825081,56.624065127880044,1055,0,1,MODERATE
53.223949777650915,45.060156482482796,850,0,1,MODERATE
52.13537423246545,53.93661113626794,631,0,1,MODERATE
51.277561530300545,52.27639531848155,628,0,1,MODERATE
53.801160930187976,53.24279766243556,877,0,1,MODERATE
57.075939838581924,56.57838844339348,1127,0,1,MODERATE
47.39782186945424,53.373146184872354,980,0,1,MODERATE
47.33847071050783,52.05382903904088,749,0,1,MODERATE
47.74178916157513,53.347078270063534,524,0,1,MODERATE
48.28811058157758,37.91457686389242,569,0,1,MODERATE
63.04826066572207,43.59894216394214,802,0,1,MODERATE
45.30353764573654,49.53542763955051,1160,0,1,MODERATE
61.41962034598282,49.165131472636574,1162,0,1,MODERATE
58.99379818117417,45.27142729601241,637,0,1,MODERATE
51.53589411715555,35.27027709087991,1002,0,1,MODERATE
50.07875543847392,54.499708172763604,736,0,1,MODERATE
46.513222078082215,44.03853496885097,942,0,1,MODERATE
64.61136454121447,40.36739718658389,1084,0,1,MODERATE
62.91395926398745,54.587502021131414,859,0,1,MODERATE
45.64886892094374,51.467940968175554,607,0,1,MODERATE
47.065300177500966,39.31309692365905,944,0,1,MODERATE
49.924883219412,45.58869789979741,1105,0,1,MODERATE
50.19341677900828,59.24309081994943,1195,0,1,MODERATE
51.95037590627509,36.258738174233834,1063,0,1,MODERATE
45.545000239016304,48.089662130536325,777,0,1,MODERATE
49.530432520722115,50.34925765813082,690,0,1,MODERATE
58.775250816227306,57.44358916274314,834,0,1,MODERATE
61.413923215335586,46.93375995306003,707,0,1,MODERATE
52.25119593118189,55.14286314170545,1028,0,1,MODERATE
56.14621150628617,38.90089528349942,665,0,1,MODERATE
54.33386241768817,47.053302472996045,662,0,1,MODERATE
49.42477392892128,44.524781841709995,944,0,1,MODERATE
56.52944875115508,54.047090296561095,768,0,1,MODERATE
54.18248046573362,42.582147271232074,1174,0,1,MODERATE
45.33512608984765,51.979978780029235,1069,0,1,MODERATE
58.677329036706865,48.28930381716828,525,0,1,MODERATE
63.74217889839354,42.79505342389422,889,0,1,MODERATE
48.22437623950245,51.41024008751643,645,0,1,MODERATE
51.64219566616249,58.20254588774466,961,0,1,MODERATE
46.36900905132033,45.44167489542487,898,0,1,MODERATE
57.255916710730204,58.462053955353866,918,0,1,MODERATE
46.53606096628843,43.86665512462707,1111,0,1,MODERATE
58.62706026482698,58.50457978130207,543,0,1,MODERATE
61.29342009419979,50.29577550258054,644,0,1,MODERATE
62.985207178493795,59.05653616522892,854,0,1,MODERATE
52.09795366973108,45.329312930192984,627,0,1,MODERATE
58.163196485951474,36.752703491031426,686,0,1,MODERATE
45.58310372044178,57.681223608910145,887,0,1,MODERATE
53.383657518042426,39.205091394162956,736,0,1,MODERATE
59.202295326745585,37.39322636860993,635,0,1,MODERATE
55.04854574332753,53.2871589925779,700,0,1,MODERATE
51.26100290126294,55.91246226545084,1082,0,1,MODERATE
63.686082283349805,57.91051361330166,624,0,1,MODERATE
57.596413088694156,45.08026582959557,957,0,1,MODERATE
51.296516587032976,36.07631006789171,922,0,1,MODERATE
59.62992928086278,55.61178794011373,672,0,1,MODERATE
58.16109967722441,35.20147758355299,1133,0,1,MODERATE
49.74288931955422,37.69035461899647,592,0,1,MODERATE
63.30121465034445,41.279231688710034,645,0,1,MODERATE
49.990061593654836,48.68678724655797,956,0,1,MODERATE
51.16936562978968,49.32605501547539,1123,0,1,MODERATE
62.68710300911507,48.98513564318392,605,0,1,MODERATE
45.127580868131815,59.458869676421415,887,0,1,MODERATE
51.48691615390111,40.84742328680509,915,0,1,MODERATE
58.42186314171952,55.135751076149475,1033,0,1,MODERATE
47.648092269929094,44.55630629943646,1014,0,1,MODERATE
64.9524564450277,39.778302211222424,769,0,1,MODERATE
58.76091114148258,38.00968946972723,732,0,1,MODERATE
48.96191033440579,36.64230291224148,624,0,1,MODERATE
49.4535215824617,42.680410425531775,755,0,1,MODERATE
63.33884096401832,54.407261937898696,736,0,1,MODERATE
56.30839935215485,46.05630691298898,1085,0,1,MODERATE
62.95929293695577,37.103191556484575,813,0,1,MODERATE
51.81089670959794,55.124093259981365,524,0,1,MODERATE
58.23437365287913,50.06123604916469,598,0,1,MODERATE
49.699885550693836,55.753774574947954,713,0,1,MODERATE
64.49381192097103,38.38648841986727,947,0,1,MODERATE
50.59785304492854,41.9429771837711,620,0,1,MODERATE
53.39254765613621,36.26556180672685,830,0,1,MODERATE
53.4000814816281,35.24217206852419,982,0,1,MODERATE
45.57304855155309,49.58130980781392,761,0,1,MODERATE
60.63230958392798,42.84266280130163,738,0,1,MODERATE
45.80516006018464,49.708805524578835,832,0,1,MODERATE
56.324300315052334,35.15643677566175,973,0,1,MODERATE
50.50478362074016,52.735971615849365,571,0,1,MODERATE
63.0848658281513,44.36804926268441,1074,0,1,MODERATE
46.01146207648458,45.65303094880577,1054,0,1,MODERATE
61.11297610726684,40.60796397133816,875,0,1,MODERATE
50.18776801486393,37.18978243514866,589,0,1,MODERATE
46.90721842546007,46.25146598565563,674,0,1,MODERATE
62.41376910914879,37.08812286700047,899,0,1,MODERATE
51.639965884755306,51.56990685524304,679,0,1,MODERATE
54.85070761428578,46.052675866993,694,0,1,MODERATE
54.687823712016986,52.34513892418529,935,0,1,MODERATE
48.22734716776766,49.29989695708982,563,0,1,MODERATE
50.92784013750567,57.770066774245336,784,0,1,MODERATE
47.984989394829476,41.704359193622835,663,0,1,MODERATE
53.1543154133045,38.13913946593129,645,0,1,MODERATE
46.133608643316705,35.86681760565166,544,0,1,MODERATE
51.75064931767638,55.07128022488865,926,0,1,MODERATE
57.830089625125034,41.495703448507484,1033,0,1,MODERATE
51.74621908302455,42.797797638417634,1049,0,1,MODERATE
49.81063170360297,51.809596082292586,940,0,1,MODERATE
47.82215188042702,48.63955304480166,549,0,1,MODERATE
52.939843244149486,38.90792426772152,1137,0,1,MODERATE
55.703046673607005,37.05059213028677,799,0,1,MODERATE
46.624592696133455,59.81454488719409,1117,0,1,MODERATE
55.09238049215391,37.932003695011126,989,0,1,MODERATE
60.876362078160795,51.48557405204994,940,0,1,MODERATE
55.14164848120534,50.94754686382404,1106,0,1,MODERATE
54.35362424969754,50.48474923416255,637,0,1,MODERATE
53.54972908180536,43.25711668755211,643,0,1,MODERATE
57.8972244562996,35.58831236035247,606,0,1,MODERATE
50.57876152146954,38.22936113107776,840,0,1,MODERATE
60.590334028481266,35.40500993348668,805,0,1,MODERATE
50.071682339927385,46.77375146931286,847,0,1,MODERATE
48.90017960877232,51.30232654704126,680,0,1,MODERATE
60.30726727716082,41.32565852300633,607,0,1,MODERATE
46.2201428601079,42.195782471290144,670,0,1,MODERATE
64.27646321756947,38.37700365564402,694,0,1,MODERATE
58.52967499041209,49.85604568271493,1155,0,1,MODERATE
45.108098473453396,35.03365677391409,1095,0,1,MODERATE
50.51845388761094,54.21453327283005,880,0,1,MODERATE
54.281333788090095,58.57654743517429,860,0,1,MODERATE
58.04470706264881,41.27700259162919,745,0,1,MODERATE
47.61947485988348,50.14992418177564,967,0,1,MODERATE
59.027665711193805,37.836020427597916,835,0,1,MODERATE
51.826372919001045,46.96320924798806,821,0,1,MODERATE
53.22749142825179,38.159660560141674,700,0,1,MODERATE
57.454645645856665,55.16893909472815,1187,0,1,MODERATE
45.55704481642149,50.78438315120627,820,0,1,MODERATE
58.456942669770896,53.10636318747833,885,0,1,MODERATE
58.2764894970545,59.132568090759996,784,0,1,MODERATE
61.11957801735167,49.80042106972657,839,0,1,MODERATE
56.278391335112474,47.50696338019401,1121,0,1,MODERATE
46.79753703472321,50.02280014147715,1173,0,1,MODERATE
63.34536133155361,45.164763433986806,953,0,1,MODERATE
59.29437667004072,42.33383553602525,705,0,1,MODERATE
60.69539363649976,59.860381688971835,939,0,1,MODERATE
60.84382389603352,51.9090266968181,663,0,1,MODERATE
57.28971555023263,49.52988559302391,1162,0,1,MODERATE
45.02224188392375,41.79886398495497,1198,0,1,MODERATE
63.48574141589322,43.14558651926212,961,0,1,MODERATE
53.84733066204838,36.06174773141333,895,0,1,MODERATE
51.47060824970983,51.62639972516578,641,0,1,MODERATE
47.54738946895762,38.1567784276933,1026,0,1,MODERATE
46.88837795320962,55.78795832780559,994,0,1,MODERATE
54.97942233827532,42.95655103464315,871,0,1,MODERATE
57.89805810584712,42.20628942918421,705,0,1,MODERATE
47.36437244582177,35.00076797113456,786,0,1,MODERATE
51.45453145453277,48.85891703040923,609,0,1,MODERATE
45.25794939579051,48.507485169037494,750,0,1,MODERATE
61.47212841596379,57.46969724343369,825,0,1,MODERATE
61.24516241980684,44.601065959777515,1007,0,1,MODERATE
49.51455447678255,44.74749365727702,1140,0,1,MODERATE
51.29836889177791,37.4161208571938,1086,0,1,MODERATE
61.59445732643249,59.41985932068965,553,0,1,MODERATE
62.4723705747443,59.889222512267196,1057,0,1,MODERATE
54.2762849945536,43.000682914059794,936,0,1,MODERATE
